G_GAN,G_L1,D_loss,G_GAN_ma,G_L1_ma,D_loss_ma
4.058,2089.337,-6.77,3.484488855,1549.653381,-7.286969965
3.842,469.474,-6.717,3.502364413,1495.644412,-7.258471467
3.265,2157.672,-6.404,3.490496192,1528.745791,-7.215747894
4.788,2207.679,-11.412,3.555371382,1562.692452,-7.425560499
2.601,743.993,-5.593,3.507652813,1521.757479,-7.333932474
4.126,2065.072,-13.169,3.538570173,1548.923205,-7.62568585
2.637,2133.328,-6.123,3.493491664,1578.143445,-7.550551558
3.08,2159.116,-9.045,3.472817081,1607.192072,-7.62527398
2.259,2021.852,-7.492,3.412126227,1627.925069,-7.618610281
3.645,413.922,-4.631,3.423769915,1567.224915,-7.469229767
4.044,2344.104,-6.528,3.45478142,1606.06887,-7.422168279
3.847,2064.552,-12.377,3.474392349,1628.993026,-7.669909865
2.979,1975.351,-5.086,3.449622731,1646.310925,-7.540714371
3.067,380.731,-4.003,3.430491595,1583.031929,-7.363828653
2.536,607.187,-6.435,3.385767015,1534.239682,-7.31738722
4.118,2199.914,-10.344,3.422378664,1567.523398,-7.468717859
1.759,507.836,-3.526,3.339209731,1514.539028,-7.271581966
3.194,452.081,-4.902,3.331949244,1461.416127,-7.153102868
3.533,2159.658,-6.645,3.342001782,1496.32822,-7.127697724
2.926,2021.225,-6.224,3.321201693,1522.573059,-7.082512838
2.861,2017.69,-6.326,3.298191608,1547.328906,-7.044687196
3.95,463.544,-7.654,3.330782028,1493.139661,-7.075152837
3.077,519.328,-4.939,3.318092927,1444.449078,-6.968345195
4.274,2163.3,-10.522,3.36588828,1480.391624,-7.146027935
3.263,2474.25,-5.914,3.360743866,1530.084543,-7.084426538
3.494,2027.182,-6.917,3.367406673,1554.939416,-7.076055211
4.711,2138.271,-11.817,3.434586339,1584.105995,-7.313102451
3.783,1979.779,-6.259,3.452007022,1603.889645,-7.260397328
5.127,2177.693,-11.126,3.535756671,1632.579813,-7.453677462
3.565,1991.766,-7.288,3.537218838,1650.539122,-7.445393589
3.988,2408.751,-8.743,3.559757896,1688.449716,-7.510273909
3.845,487.707,-7.05,3.574020001,1628.41258,-7.487260214
4.244,471.309,-8.634,3.607519001,1570.557401,-7.544597203
2.814,2006.673,-7.243,3.567843051,1592.363181,-7.529517343
3.669,1996.928,-6.734,3.572900898,1612.591422,-7.489741476
3.887,517.344,-7.745,3.588605853,1557.829051,-7.502504402
3.772,2061.814,-7.735,3.597775561,1583.028299,-7.514129182
3.174,1141.957,-6.278,3.576586783,1560.974734,-7.452322723
4.477,727.667,-8.413,3.621607444,1519.309347,-7.500356587
4.246,2193.004,-6.124,3.652827071,1552.99408,-7.431538757
1.773,374.719,-4.615,3.558835718,1494.080326,-7.290711819
3.901,1834.339,-6.84,3.575943932,1511.093259,-7.268176229
3.401,501.557,-7.979,3.567196735,1460.616446,-7.303717417
3.62,440.522,-6.395,3.569836899,1409.611724,-7.258281546
1.895,2142.228,-6.802,3.486095054,1446.242538,-7.235467469
3.174,1863.804,-10.002,3.470490301,1467.120611,-7.373794095
3.445,487.835,-7.304,3.469215786,1418.15633,-7.370304391
3.246,408.194,-5.571,3.458054997,1367.658214,-7.280339171
3.329,657.145,-7.705,3.451602247,1332.132553,-7.301572213
3.344,609.848,-6.561,3.446222134,1296.018326,-7.264543602
3.837,589.455,-7.681,3.465761028,1260.690159,-7.285366422
2.813,1960.039,-5.635,3.433122976,1295.657601,-7.202848101
4.213,1984.53,-9.562,3.472116828,1330.101221,-7.320805696
4.465,573.046,-9.086,3.521760986,1292.24846,-7.409065411
3.192,2043.665,-6.565,3.505272937,1329.819287,-7.36686214
2.254,555.22,-4.855,3.44270929,1291.089323,-7.241269033
3.763,2246.043,-9.907,3.458723825,1338.837007,-7.374555582
2.818,484.248,-4.924,3.426687634,1296.107556,-7.252027803
2.809,2066.404,-5.97,3.395803253,1334.622379,-7.187926413
3.958,2168.556,-5.735,3.42391309,1376.31906,-7.115280092
3.946,477.538,-6.567,3.450017435,1331.380007,-7.087866087
3.357,496.284,-5.349,3.445366564,1289.625206,-7.000922783
4.542,2154.075,-10.613,3.500198235,1332.847696,-7.181526644
3.32,2047.538,-12.057,3.491188324,1368.582211,-7.425300312
3.122,797.797,-8.236,3.472728907,1340.042951,-7.465835296
3.682,359.606,-5.131,3.483192462,1291.021103,-7.349093531
3.784,1892.335,-6.507,3.498232839,1321.086798,-7.306988855
3.382,2186.541,-5.823,3.492421197,1364.359508,-7.232789412
4.21,2268.894,-6.079,3.528300137,1409.586233,-7.175099941
3.424,554.616,-5.413,3.52308513,1366.837721,-7.086994944
3.18,2043.621,-10.821,3.505930874,1400.676885,-7.273695197
3.305,2166.361,-5.559,3.49588433,1438.961091,-7.187960437
2.087,538.351,-7.212,3.425440114,1393.930586,-7.189162415
3.74,2164.337,-6.63,3.441168108,1432.450907,-7.161204295
4.111,592.748,-8.142,3.474659703,1390.465762,-7.21024408
3.926,388.283,-4.936,3.497226717,1340.356623,-7.096531876
4.713,2506.736,-8.517,3.558015382,1398.675592,-7.167555282
3.811,2325.991,-6.205,3.570664612,1445.041363,-7.119427518
2.822,380.843,-4.763,3.533231382,1391.831445,-7.001606142
4.198,2052.065,-10.978,3.566469813,1424.843122,-7.200425835
3.412,2163.957,-5.573,3.558746322,1461.798816,-7.119054543
3.624,2324.001,-6.639,3.562009006,1504.908925,-7.095051816
2.481,2249.88,-5.842,3.507958556,1542.157479,-7.032399225
2.418,2022.964,-5.784,3.453460628,1566.197805,-6.969979264
3.977,799.991,-7.569,3.479637597,1527.887465,-6.999930301
2.656,586.916,-4.034,3.438455717,1480.838892,-6.851633786
2.301,558.55,-5.898,3.381582931,1434.724447,-6.803952096
2.853,395.835,-3.995,3.355153784,1382.779975,-6.663504492
2.361,377.489,-4.629,3.305446095,1332.515426,-6.561779267
3.833,353.978,-5.281,3.33182379,1283.588555,-6.497740304
3.741,2072.765,-7.613,3.352282601,1323.047377,-6.553503289
3.6,1987.284,-6.543,3.364668471,1356.259208,-6.552978124
2.005,447.221,-5.48,3.296685047,1310.807298,-6.499329218
3.193,2066.432,-6.526,3.291500795,1348.588533,-6.500662757
4.105,2381.1,-8.204,3.332175755,1400.214106,-6.585829619
3.568,591.802,-6.312,3.343966967,1359.793501,-6.572138138
4.8,2130.014,-12.528,3.416768619,1398.304526,-6.869931231
3.87,462.92,-5.331,3.439430188,1351.5353,-6.79298467
3.435,2143.03,-9.412,3.439208679,1391.110035,-6.923935436
3.022,2008.666,-6.194,3.418348245,1421.987833,-6.887438664
3.782,530.26,-4.907,3.436530832,1377.401441,-6.788416731
2.841,2091.813,-6.786,3.406754291,1413.122019,-6.788295895
3.952,2027.262,-8.289,3.434016576,1443.829018,-6.8633311
4.145,505.318,-6.394,3.469565748,1396.903467,-6.839864545
3.974,674.322,-7.289,3.49478746,1360.774394,-6.862321318
2.989,1936.116,-5.812,3.469498087,1389.541474,-6.809805252
4.147,1974.87,-6.359,3.503373183,1418.8079,-6.787264989
2.445,2058.037,-5.924,3.450454524,1450.769355,-6.74410174
3.734,2090.394,-7.729,3.464631797,1482.750588,-6.793346653
3.098,2184.71,-5.711,3.446300208,1517.848558,-6.73922932
4.527,1772.321,-12.166,3.500335197,1530.57218,-7.010567854
3.934,1928.408,-10.415,3.522018437,1550.463971,-7.180789461
3.978,1895.012,-8.908,3.544817515,1567.691373,-7.267149988
2.748,520.681,-7.432,3.50497664,1515.340854,-7.275392489
1.979,2176.474,-6.314,3.428677808,1548.397511,-7.227322864
2.626,511.77,-4.756,3.388543917,1496.566136,-7.103756721
3.702,2227.919,-9.113,3.404216721,1533.133779,-7.204218885
2.068,2194.105,-6.342,3.337405885,1566.18234,-7.161107941
3.299,469.383,-5.97,3.335485591,1511.342373,-7.101552544
3.818,515.839,-8.629,3.359611312,1461.567204,-7.177924917
3.5,2202.618,-6.078,3.366630746,1498.619744,-7.122928671
4.364,2136.665,-9.553,3.416499209,1530.522007,-7.244432237
3.164,2304.923,-5.833,3.403874248,1569.242057,-7.173860625
3.684,2030.72,-6.648,3.417880536,1592.315954,-7.147567594
3.007,976.23,-5.547,3.397336509,1561.511656,-7.067539214
3.494,2242.406,-9.793,3.402169684,1595.556373,-7.203812254
3.605,1957.237,-8.941,3.412311199,1613.640405,-7.290671641
3.101,1918.592,-5.481,3.396745639,1628.887984,-7.200188059
3.095,493.9,-6.239,3.381658357,1572.138585,-7.152128656
1.246,558.786,-5.13,3.27487544,1521.470956,-7.051022223
4.567,2271.359,-13.925,3.339481668,1558.965358,-7.394721112
1.884,2209.667,-5.09,3.266707584,1591.50044,-7.279485056
3.375,2080.195,-6.196,3.272122205,1615.935168,-7.225310804
3.778,521.842,-4.583,3.297416095,1561.23051,-7.093195263
3.159,2033.196,-8.734,3.29049529,1584.828784,-7.1752355
3.979,575.687,-6.361,3.324920526,1534.371695,-7.134523725
3.861,2151.781,-6.003,3.351724499,1565.24216,-7.077947539
2.699,393.178,-4.532,3.319088274,1506.638952,-6.950650162
3.853,2191.545,-6.282,3.345783861,1540.884255,-6.917217654
2.676,2246.459,-9.447,3.312294668,1576.162992,-7.043706771
2.864,480.598,-5.564,3.289879934,1521.384742,-6.969721433
3.385,2202.843,-7.763,3.294635937,1555.457655,-7.009385361
2.396,595.506,-5.581,3.249704141,1507.460073,-6.937966093
3.191,492.912,-4.578,3.246768934,1456.732669,-6.819967788
3.107,436.514,-5.539,3.239780487,1405.721735,-6.755919399
4.079,2002.124,-8.119,3.281741463,1435.541849,-6.824073429
3.785,2120.137,-6.825,3.306904389,1469.771606,-6.824119758
4.801,531.533,-7.487,3.38160917,1422.859676,-6.85726377
2.998,557.135,-5.427,3.362428711,1379.573442,-6.785750581
4.305,1884.492,-10.94,3.409557276,1404.81937,-6.993463052
3.173,1957.433,-5.886,3.397729412,1432.450052,-6.9380899
3.476,2075.425,-7.821,3.401642941,1464.598799,-6.982235405
3.374,2216.019,-5.995,3.400260794,1502.169809,-6.932873634
2.471,1933.348,-5.59,3.353797755,1523.728719,-6.865729953
3.426,305.501,-4.89,3.357407867,1462.817333,-6.766943455
3.099,491.67,-4.163,3.344487474,1414.259966,-6.636746282
3.658,509.163,-5.949,3.3601631,1369.005118,-6.602358968
3.083,2021.271,-5.983,3.346304945,1401.618412,-6.57139102
4.099,2173.081,-11.785,3.383939698,1440.191541,-6.832071469
4.947,2217.948,-9.703,3.462092713,1479.079364,-6.975617895
2.393,487.783,-4.845,3.408638077,1429.514546,-6.869087001
4.036,2379.699,-12.233,3.440006173,1477.023769,-7.13728265
4.898,517.238,-5.494,3.512905865,1429.03448,-7.055118518
3.328,590.637,-5.769,3.503660571,1387.114606,-6.990812592
1.985,539.175,-6.005,3.427727543,1344.717626,-6.941521962
3.54,2022.083,-6.29,3.433341166,1378.585895,-6.908945864
3.65,440.932,-6.083,3.444174107,1331.7032,-6.867648571
3.184,2186.095,-5.296,3.431165402,1374.42279,-6.789066143
3.171,1957.936,-6.364,3.418157132,1403.59845,-6.767812835
3.85,429.963,-5.176,3.439749275,1354.916678,-6.688222194
4.15,424.866,-7.171,3.475261812,1308.414144,-6.712361084
1.935,407.345,-4.078,3.398248721,1263.360687,-6.58064303
3.033,548.896,-7.335,3.379986285,1227.637452,-6.618360878
4.291,475.503,-7.74,3.425536971,1190.03073,-6.674442834
2.887,653.761,-8.195,3.398610122,1163.217243,-6.750470693
5.695,2241.385,-12.261,3.513429616,1217.125631,-7.025997158
3.982,2097.685,-8.483,3.536858135,1261.1536,-7.0988473
2.163,1780.703,-8.362,3.468165228,1287.13107,-7.162004935
4.386,673.412,-6.457,3.514056967,1256.445116,-7.126754688
3.201,588.461,-6.092,3.498404119,1223.04591,-7.075016954
4.665,400.905,-5.52,3.556733913,1181.938865,-6.997266106
3.199,554.377,-7.686,3.538847217,1150.560772,-7.031702801
2.843,1065.416,-6.281,3.504054856,1146.303533,-6.994167661
3.41,1775.001,-9.232,3.499352113,1177.738406,-7.106059278
3.355,1903.198,-5.896,3.492134508,1214.011386,-7.045556314
3.341,514.397,-5.524,3.484577782,1179.030667,-6.969478498
1.833,1996.711,-4.85,3.401998893,1219.914683,-6.863504573
4.5,2101.898,-10.654,3.456898949,1264.013849,-7.053029345
2.529,499.375,-4.571,3.410504001,1225.781907,-6.928927877
4.023,522.188,-4.599,3.441128801,1190.602211,-6.812431484
3.345,425.498,-8.153,3.436322361,1152.347001,-6.879459909
3.826,550.963,-5.69,3.455806243,1122.277801,-6.819986914
2.793,2331.809,-7.08,3.422665931,1182.754361,-6.832987568
4.207,2106.046,-10.771,3.461882634,1228.918943,-7.02988819
2.978,449.508,-5.71,3.437688503,1189.948396,-6.96389378
2.832,483.346,-4.306,3.407404077,1154.618276,-6.830999091
3.02,609.611,-5.076,3.388033874,1127.367912,-6.743249137
3.011,2207.213,-6.007,3.36918218,1181.360166,-6.70643668
3.483,397.82,-5.97,3.374873071,1142.183158,-6.669614846
3.828,489.34,-5.311,3.397529417,1109.541,-6.601684104
2.692,2261.526,-5.406,3.362252947,1167.14025,-6.541899898
2.856,2264.469,-6.398,3.336940299,1222.006688,-6.534704904
4.01,1829.938,-11.977,3.370593284,1252.403253,-6.806819658
2.075,2020.604,-4.353,3.30581362,1290.813291,-6.684128675
3.662,513.685,-6.107,3.323622939,1251.956876,-6.655272242
3.795,2403.521,-6.124,3.347191792,1309.535082,-6.62870863
3.195,440.09,-6.404,3.339582202,1266.062828,-6.617473198
3.632,439.436,-6.762,3.354203092,1224.731487,-6.624699538
2.245,458.963,-5.291,3.298742938,1186.443062,-6.558014561
4.538,559.09,-7.675,3.360705791,1155.075409,-6.613863833
2.852,482.202,-6.851,3.335270501,1121.431739,-6.625720642
3.499,456.208,-5.775,3.343456976,1088.170552,-6.583184609
3.052,776.563,-5.764,3.328884127,1072.590174,-6.542225379
4.568,2017.875,-11.871,3.390839921,1119.854416,-6.80866411
3.23,2366.404,-5.936,3.382797925,1182.181895,-6.765030905
4.484,648.023,-7.72,3.437858029,1155.47395,-6.812779359
3.146,792.375,-6.841,3.423265127,1137.319003,-6.814190391
2.185,2096.067,-5.607,3.361351871,1185.256402,-6.753830872
2.782,544.985,-5.49,3.332384277,1153.242832,-6.690639328
3.764,2364.334,-11.615,3.353965064,1213.797391,-6.936857362
3.005,2208.998,-6.483,3.33651681,1263.557421,-6.914164494
1.822,413.505,-3.725,3.26079097,1221.0548,-6.754706269
3.156,388.255,-4.462,3.255551421,1179.41481,-6.640070956
3.18,2501.337,-8.639,3.25177385,1245.51092,-6.740017408
1.58,412.545,-4.537,3.168185158,1203.862624,-6.629866537
4.217,1997.492,-12.105,3.2206259,1243.544092,-6.903623211
2.261,488.131,-4.675,3.172644605,1205.773438,-6.79219205
3.425,486.36,-6.174,3.185262375,1169.802766,-6.761282447
2.506,2030.733,-6.034,3.151299256,1212.849278,-6.724918325
2.951,356.063,-4.944,3.141284293,1170.009964,-6.635872409
1.923,667.877,-7.165,3.080370078,1144.903316,-6.662328788
2.348,2049.624,-5.861,3.043751575,1190.13935,-6.622262349
2.89,446.932,-5.246,3.036063996,1152.978982,-6.553449232
3.237,2479.537,-5.751,3.046110796,1219.306883,-6.51332677
3.022,2215.104,-10.048,3.044905256,1269.096739,-6.690060431
4.152,2404.811,-5.921,3.100259993,1325.882452,-6.65160741
3.058,444.2,-4.464,3.098146994,1281.798329,-6.542227039
3.871,2086.335,-6.682,3.136789644,1322.025163,-6.549215687
2.944,490.717,-6.658,3.127150162,1280.459755,-6.554654903
1.962,1871.723,-4.41,3.068892654,1310.022917,-6.447422158
4.566,2098.33,-9.325,3.143748021,1349.438271,-6.59130105
3.045,457.743,-5.226,3.13881062,1304.853508,-6.523035998
3.72,391.77,-6.701,3.167870089,1259.199332,-6.531934198
2.53,465.941,-5.239,3.135976585,1219.536416,-6.467287488
2.731,2351.93,-6.25,3.115727755,1276.156095,-6.456423113
1.935,485.557,-4.175,3.056691368,1236.62614,-6.342351958
3.095,528.504,-6.368,3.058606799,1201.220033,-6.34363436
3.854,1888.613,-12.05,3.098376459,1235.589681,-6.628952642
4.512,2191.995,-10.671,3.169057636,1283.409947,-6.83105501
3.848,2163.774,-8.239,3.203004754,1327.42815,-6.901452259
3.303,469.591,-5.535,3.208004517,1284.536293,-6.833129646
2.896,2150.743,-5.576,3.192404291,1327.846628,-6.770273164
2.994,621.727,-6.042,3.182484076,1292.540647,-6.733859506
3.101,442.321,-5.876,3.178409873,1250.029664,-6.69096653
4.448,1945.268,-9.359,3.241889379,1284.791581,-6.824368204
3.429,497.427,-6.989,3.25124491,1245.423352,-6.832599794
3.307,545.737,-5.225,3.254032664,1210.439034,-6.752219804
3.678,472.749,-4.991,3.275231031,1173.554533,-6.664158814
1.894,2040.756,-5.235,3.20616948,1216.914606,-6.592700873
2.547,590.898,-6.999,3.173211006,1185.613776,-6.61301583
3.502,2242.466,-6.183,3.189650455,1238.456387,-6.591515038
2.133,537.214,-7.519,3.136817933,1203.394268,-6.637889286
3.864,1854.796,-10.641,3.173177036,1235.964354,-6.838044822
1.904,537.885,-4.718,3.109718184,1201.060386,-6.732042581
3.336,450.521,-5.23,3.121032275,1163.533417,-6.656940452
5.181,2048.311,-10.588,3.224030661,1207.772296,-6.853493429
2.575,1983.149,-6.443,3.191579128,1246.541131,-6.832968758
3.98,346.028,-4.5,3.231000172,1201.515475,-6.71632032
3.276,2063.885,-6.103,3.233250163,1244.633951,-6.685654304
2.616,1711.526,-8.942,3.202387655,1267.978554,-6.798471589
2.862,581.567,-8.866,3.185368272,1233.657976,-6.901848009
2.968,513.633,-4.622,3.174499859,1197.656727,-6.787855609
4.659,2101.904,-13.165,3.248724866,1242.869091,-7.106712828
3.119,496.163,-7.005,3.242238622,1205.533786,-7.101627187
3.406,1954.344,-6.729,3.250426691,1242.974297,-7.082995828
4.186,440.363,-10.395,3.297205357,1202.843732,-7.248596036
2.986,2378.365,-5.87,3.281645089,1261.619795,-7.179666234
2.847,357.171,-5.239,3.259912834,1216.397356,-7.082632923
2.973,2139.265,-5.607,3.245567193,1262.540738,-7.008851276
2.948,2326.114,-8.734,3.230688833,1315.719401,-7.095108713
3.702,2149.813,-11.377,3.254254391,1357.424081,-7.309203277
3.246,557.621,-5.322,3.253841672,1317.433927,-7.209843113
2.712,432.524,-5.106,3.226749588,1273.188431,-7.104650958
2.601,450.334,-9.206,3.195462109,1232.045709,-7.20971841
2.565,590.895,-3.14,3.163939003,1199.988174,-7.006232489
2.646,521.714,-5.646,3.138042053,1166.074465,-6.938220865
4.223,2122.691,-8.004,3.192289951,1213.905292,-6.991509821
2.936,730.763,-7.463,3.179475453,1189.748177,-7.01508433
4.729,2125.7,-10.981,3.25695168,1236.545768,-7.213380114
3.184,556.877,-5.932,3.253304096,1202.56233,-7.149311108
3.711,2423.863,-6.167,3.276188892,1263.627363,-7.100195553
3.516,413.994,-5.051,3.288179447,1221.145695,-6.997735775
4.148,540.373,-8.113,3.331170475,1187.10706,-7.053498986
3.412,1927.493,-8.597,3.335211951,1224.126357,-7.130674037
3.813,1966.837,-10.555,3.359101353,1261.26189,-7.301890335
2.325,2309.112,-6.282,3.307396286,1313.654395,-7.250895818
4.762,443.655,-7.032,3.380126471,1270.154425,-7.239951028
2.943,2298.582,-9.917,3.358270148,1321.575804,-7.373803476
3.081,2188.571,-8.942,3.34440664,1364.925564,-7.452213302
2.829,455.431,-4.729,3.318636308,1319.450836,-7.316052637
2.026,431.529,-5.031,3.254004493,1275.054744,-7.201800005
3.213,1995.429,-5.593,3.251954268,1311.073457,-7.121360005
2.785,429.538,-4.824,3.228606555,1266.996684,-7.006492005
3.361,2289.538,-5.663,3.235226227,1318.12375,-6.939317405
2.992,2244.091,-5.585,3.223064916,1364.422112,-6.871601534
2.942,484.69,-5.471,3.20901167,1320.435507,-6.801571458
3.306,408.237,-5.53,3.213861087,1274.825581,-6.737992885
2.921,2201.573,-6.634,3.199218032,1321.162952,-6.732793241
2.922,504.745,-5.153,3.185357131,1280.342055,-6.653803579
3.756,1946.44,-4.478,3.213889274,1313.646952,-6.5450134
1.062,523.075,-4.936,3.10629481,1274.118354,-6.46456273
3.611,445.678,-7.905,3.13153007,1232.696337,-6.536584593
3.373,1994.839,-6.741,3.143603566,1270.80347,-6.546805363
5.422,600.561,-6.169,3.257523388,1237.291346,-6.527915095
4.579,2290.383,-12.523,3.323597219,1289.945929,-6.827669341
3.792,2185.755,-6.32,3.347017358,1334.736382,-6.802285873
2.764,1152.717,-5.814,3.31786649,1325.635413,-6.75287158
3.781,406.573,-5.004,3.341023165,1279.682293,-6.665428001
3.225,2119.167,-10.088,3.335222007,1321.656528,-6.836556601
1.46,2112.7,-5.048,3.241460907,1361.208702,-6.747128771
4.716,448.453,-4.125,3.315187861,1315.570917,-6.616022332
3.994,1944.388,-11.145,3.349128468,1347.011771,-6.842471216
3.187,1957.614,-5.292,3.341022045,1377.541882,-6.764947655
2.678,538.258,-6.792,3.307870943,1335.577688,-6.766300272
2.079,519.879,-5.168,3.246427396,1294.792754,-6.686385258
0.625,662.41,-2.989,3.115356026,1263.173616,-6.501515996
3.951,467.683,-5.86,3.157138224,1223.399085,-6.469440196
2.899,501.982,-5.816,3.144231313,1187.328231,-6.436768186
3.537,732.166,-9.68,3.163869748,1164.570119,-6.598929777
3.805,369.579,-5.824,3.19592626,1124.820563,-6.560183288
2.208,1956.234,-6.205,3.146529947,1166.391235,-6.542424123
3.324,592.412,-5.785,3.15540345,1137.692273,-6.504552917
4.844,1958.19,-12.149,3.239833277,1178.71716,-6.786775271
3.23,2078.179,-6.383,3.239341613,1223.690252,-6.766586508
2.798,2256.628,-8.537,3.217274533,1275.337139,-6.855107182
3.015,552.194,-6.123,3.207160806,1239.179982,-6.818501823
4.309,470.642,-6.851,3.262252766,1200.753083,-6.820126732
2.748,2116.081,-7.718,3.236540128,1246.519479,-6.865020396
3.051,500.779,-5.069,3.227263121,1209.232455,-6.775219376
3.256,457.303,-6.671,3.228699965,1171.635982,-6.770008407
3.724,2287.626,-7.061,3.253464967,1227.435483,-6.784557987
2.658,2124.374,-4.863,3.223691719,1272.282409,-6.688480087
3.04,535.285,-7.136,3.214507133,1235.432539,-6.710856083
4.037,2248.913,-11.31,3.255631776,1286.106562,-6.940813279
4.298,452.573,-7.546,3.307750187,1244.429884,-6.971072615
4.471,2179.363,-10.112,3.365912678,1291.176539,-7.128118984
3.191,2223.751,-11.736,3.357167044,1337.805262,-7.358513035
2.323,2139.991,-6.342,3.305458692,1377.914549,-7.307687383
